text,true_label,predicted_label,prob_fake,source_dataset,length_bin
"47 - new provisions obamacare charges the irs with implementing, according to the government accountability office.",0,1,0.5121634006500244,liar,100-200
took on the olympics and turned them around,0,1,0.5430687665939331,liar,0-50
(mccain) was opposed to ethanol. now he's for it.,0,1,0.5766400694847107,liar,0-50
"says the health care reform bill was paid for, in part, by taking money from students and the student loan system.",0,1,0.6151067614555359,liar,100-200
"when i was mayor of new york city, i encouraged adoptions. adoptions went up 65-70 percent. abortions went down 16 percent.",0,1,0.5656012296676636,liar,100-200
the fbi is involved in an investigation about people in the rio grande valley who are using cocaine to buy votes.,0,1,0.5952824354171753,liar,100-200
the first installment of health care reform ... will raise the deficit by $250 billion.,0,1,0.5751087665557861,liar,50-100
"and by the way, when i was governor, i did make the payment into the pension fund.",0,1,0.5423529744148254,liar,50-100
budget analysts say the looming tax hikes and spending cuts would take us into a recession and kill jobs.,0,1,0.5388858318328857,liar,100-200
the treaty of tripoli signed by president john adams was his outreach to muslims.,0,1,0.5983037948608398,liar,50-100
the stock market does better when you have a democratic president in the white house.,0,1,0.5403630137443542,liar,50-100
"you can hire lots of bureaucrats. thats what the presidents done. hes added 135,000 people to the government workforce.",0,1,0.5873782634735107,liar,100-200
bruce rauner is of record that he will fully support the trump candidacy. its documented. its available.,0,1,0.5194793343544006,liar,100-200
"says his elections proposal would allow a potential of 168 hours (of early voting), which i think is the most weve ever had.",0,1,0.6024404168128967,liar,100-200
"if you like your health care plan, you can keep your health care plan.",0,1,0.6482896208763123,liar,50-100
says with gov. chris christie and bipartisan reformers new jersey had the most job growth in 11 years.,0,1,0.533247709274292,liar,100-200
"john mccain and george w. bush want to spend ""a trillion dollars in iraq over the next 10 years.""",0,1,0.5249781012535095,liar,50-100
zika mosquitoes cant catch me.,0,1,0.5980474352836609,liar,0-50
says u.s. rep. steve southerland voted to keep the shutdown going.,0,1,0.6494337320327759,liar,50-100
anyone can die of a toothache.,0,1,0.5883685946464539,liar,0-50
